csv_row	parliament_year	motion_path	exact_match	precision	recall	f1	true_positives	false_positives	false_negatives	gold_signee_count	xml_predicted_signee_count	miss_rate	coverage	extra_rate	gold_ids	xml_predicted_ids	true_positive_ids	false_positive_ids	false_negative_ids	xml_body_ids	xml_metadata_ids	body_metadata_agree	signature_item_count	unknown_signature_count	missing_who_count	non_swerik_who_values	metadata_placeholder_count	metadata_non_swerik_values	xml_read_error	motion
315	1972	data/1972/mot-1972--01545.xml	False	0.6	1.0	0.75	3	2	0	3	5	0.0	1.0	0.4	i-8hxDNLW9NgYYqBHg8RCZcj; i-BTQHo9TKPt4psovBo1HK4X; i-FoZGPWdjE7CaiMyuRthV17	i-2vSoREUgDMM9du3oZhTyJR; i-7oTnqapnshRg18qXWm1AaJ; i-8hxDNLW9NgYYqBHg8RCZcj; i-BTQHo9TKPt4psovBo1HK4X; i-FoZGPWdjE7CaiMyuRthV17	i-8hxDNLW9NgYYqBHg8RCZcj; i-BTQHo9TKPt4psovBo1HK4X; i-FoZGPWdjE7CaiMyuRthV17	i-2vSoREUgDMM9du3oZhTyJR; i-7oTnqapnshRg18qXWm1AaJ		i-2vSoREUgDMM9du3oZhTyJR; i-7oTnqapnshRg18qXWm1AaJ; i-8hxDNLW9NgYYqBHg8RCZcj; i-BTQHo9TKPt4psovBo1HK4X; i-FoZGPWdjE7CaiMyuRthV17	i-7oTnqapnshRg18qXWm1AaJ; i-FoZGPWdjE7CaiMyuRthV17	False	5	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1972/mot-1972--01545.xml
316	1972	data/1972/mot-1972--01698.xml	True	1.0	1.0	1.0	2	0	0	2	2	0.0	1.0	0.0	i-Af27F1xYCu7PKfDmUgU7Xb; i-CA3pFyLdFtkVneaXbdnyV4	i-Af27F1xYCu7PKfDmUgU7Xb; i-CA3pFyLdFtkVneaXbdnyV4	i-Af27F1xYCu7PKfDmUgU7Xb; i-CA3pFyLdFtkVneaXbdnyV4			i-Af27F1xYCu7PKfDmUgU7Xb; i-CA3pFyLdFtkVneaXbdnyV4	i-Af27F1xYCu7PKfDmUgU7Xb; i-CA3pFyLdFtkVneaXbdnyV4	True	2	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1972/mot-1972--01698.xml
317	1973	data/1973/mot-1973--00268.xml	False	0.875	0.875	0.875	7	1	1	8	8	0.125	0.875	0.125	i-6V941ptYoLBrpqJyJPSEbT; i-FPpfM5ZVv1R5M45zNkpLUZ; i-HkRfm34QRnYJtBXctyaMk; i-MJi2EpNpLStR2Rke7Db78j; i-NnnjpbjTFUH5mHJLVXoKZ1; i-TLnEcKgBYha1pdFTVEbAvk; i-TkQYUfaqKqtshh9bgzavdb; i-UcWQ1kahuDDDAVPWeSNvC7	i-FPpfM5ZVv1R5M45zNkpLUZ; i-HkRfm34QRnYJtBXctyaMk; i-MJi2EpNpLStR2Rke7Db78j; i-NnnjpbjTFUH5mHJLVXoKZ1; i-QoeFZWNQgLDU6t6B6RuPtd; i-TLnEcKgBYha1pdFTVEbAvk; i-TkQYUfaqKqtshh9bgzavdb; i-UcWQ1kahuDDDAVPWeSNvC7	i-FPpfM5ZVv1R5M45zNkpLUZ; i-HkRfm34QRnYJtBXctyaMk; i-MJi2EpNpLStR2Rke7Db78j; i-NnnjpbjTFUH5mHJLVXoKZ1; i-TLnEcKgBYha1pdFTVEbAvk; i-TkQYUfaqKqtshh9bgzavdb; i-UcWQ1kahuDDDAVPWeSNvC7	i-QoeFZWNQgLDU6t6B6RuPtd	i-6V941ptYoLBrpqJyJPSEbT	i-FPpfM5ZVv1R5M45zNkpLUZ; i-HkRfm34QRnYJtBXctyaMk; i-MJi2EpNpLStR2Rke7Db78j; i-NnnjpbjTFUH5mHJLVXoKZ1; i-QoeFZWNQgLDU6t6B6RuPtd; i-TLnEcKgBYha1pdFTVEbAvk; i-TkQYUfaqKqtshh9bgzavdb; i-UcWQ1kahuDDDAVPWeSNvC7	i-HkRfm34QRnYJtBXctyaMk; i-MJi2EpNpLStR2Rke7Db78j; i-NnnjpbjTFUH5mHJLVXoKZ1; i-QoeFZWNQgLDU6t6B6RuPtd; i-TLnEcKgBYha1pdFTVEbAvk; i-TkQYUfaqKqtshh9bgzavdb; i-UcWQ1kahuDDDAVPWeSNvC7	False	9	1	0		2			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1973/mot-1973--00268.xml
318	1973	data/1973/mot-1973--01680.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-N4EAtthRAnrRUx2M5559AH	i-N4EAtthRAnrRUx2M5559AH	i-N4EAtthRAnrRUx2M5559AH			i-N4EAtthRAnrRUx2M5559AH	i-N4EAtthRAnrRUx2M5559AH	True	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1973/mot-1973--01680.xml
319	1973	data/1973/mot-1973--02004.xml	False	1.0	0.5714285714285714	0.7272727272727273	8	0	6	14	8	0.42857142857142855	0.5714285714285714	0.0	i-3ChvFB2zr9iHy1ZRMn1Ban; i-6PeNM1B9NsCjyScL117vps; i-8aNTXCV4f9MdU7Dz15ZXyB; i-9pZ6GzfD2R22bxSydJmuYz; i-BtQ4ubBXfEg4xPiwpPM4Vt; i-DYgzAT37kBVShgAsK7YzHQ; i-Fs9KpZYHZp1uu9ioJZkH5D; i-GNWd5uE9fySggzZr5teCwt; i-Hu7hKPMf4mxcMxbTcp28NL; i-MHvgjmzw3jqPLk3AHQUFKw; i-QXiGidLhFr3yVPmDxRSa4h; i-QoeFZWNQgLDU6t6B6RuPtd; i-Qz4kjjKSzCm5RwSxi2vkro; i-X1ToJn6x8wK4Am2pyYt2KG	i-6PeNM1B9NsCjyScL117vps; i-DYgzAT37kBVShgAsK7YzHQ; i-Fs9KpZYHZp1uu9ioJZkH5D; i-Hu7hKPMf4mxcMxbTcp28NL; i-QXiGidLhFr3yVPmDxRSa4h; i-QoeFZWNQgLDU6t6B6RuPtd; i-Qz4kjjKSzCm5RwSxi2vkro; i-X1ToJn6x8wK4Am2pyYt2KG	i-6PeNM1B9NsCjyScL117vps; i-DYgzAT37kBVShgAsK7YzHQ; i-Fs9KpZYHZp1uu9ioJZkH5D; i-Hu7hKPMf4mxcMxbTcp28NL; i-QXiGidLhFr3yVPmDxRSa4h; i-QoeFZWNQgLDU6t6B6RuPtd; i-Qz4kjjKSzCm5RwSxi2vkro; i-X1ToJn6x8wK4Am2pyYt2KG		i-3ChvFB2zr9iHy1ZRMn1Ban; i-8aNTXCV4f9MdU7Dz15ZXyB; i-9pZ6GzfD2R22bxSydJmuYz; i-BtQ4ubBXfEg4xPiwpPM4Vt; i-GNWd5uE9fySggzZr5teCwt; i-MHvgjmzw3jqPLk3AHQUFKw	i-6PeNM1B9NsCjyScL117vps; i-DYgzAT37kBVShgAsK7YzHQ; i-Fs9KpZYHZp1uu9ioJZkH5D; i-Hu7hKPMf4mxcMxbTcp28NL; i-QXiGidLhFr3yVPmDxRSa4h; i-QoeFZWNQgLDU6t6B6RuPtd; i-Qz4kjjKSzCm5RwSxi2vkro; i-X1ToJn6x8wK4Am2pyYt2KG	i-3ChvFB2zr9iHy1ZRMn1Ban; i-6PeNM1B9NsCjyScL117vps; i-8aNTXCV4f9MdU7Dz15ZXyB; i-9pZ6GzfD2R22bxSydJmuYz; i-ACVAPuDAAVNFDcYqCfRkK; i-BtQ4ubBXfEg4xPiwpPM4Vt; i-DYgzAT37kBVShgAsK7YzHQ; i-Fs9KpZYHZp1uu9ioJZkH5D; i-Hu7hKPMf4mxcMxbTcp28NL; i-MHvgjmzw3jqPLk3AHQUFKw; i-QXiGidLhFr3yVPmDxRSa4h; i-QoeFZWNQgLDU6t6B6RuPtd; i-Qz4kjjKSzCm5RwSxi2vkro; i-X1ToJn6x8wK4Am2pyYt2KG	False	8	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1973/mot-1973--02004.xml
320	1974	data/1974/mot-1974--00804.xml	True	1.0	1.0	1.0	3	0	0	3	3	0.0	1.0	0.0	i-EaiobhkKSCFjVoGi3uyvzx; i-Lb6TJhMAdirNrTer6HSGyJ; i-PjjxQYR5UbxSEEqwa2s5mr	i-EaiobhkKSCFjVoGi3uyvzx; i-Lb6TJhMAdirNrTer6HSGyJ; i-PjjxQYR5UbxSEEqwa2s5mr	i-EaiobhkKSCFjVoGi3uyvzx; i-Lb6TJhMAdirNrTer6HSGyJ; i-PjjxQYR5UbxSEEqwa2s5mr			i-EaiobhkKSCFjVoGi3uyvzx; i-Lb6TJhMAdirNrTer6HSGyJ; i-PjjxQYR5UbxSEEqwa2s5mr	i-EaiobhkKSCFjVoGi3uyvzx; i-Lb6TJhMAdirNrTer6HSGyJ; i-PjjxQYR5UbxSEEqwa2s5mr	True	3	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1974/mot-1974--00804.xml
321	1974	data/1974/mot-1974--01552.xml	False	0.8	1.0	0.8888888888888888	4	1	0	4	5	0.0	1.0	0.2	i-3sd3coveTcEfybUorJpXWf; i-NLBMxEvbLF63U4eqdbsfQX; i-T3zCzvNQPV4UWoYeoSQzvf; i-TRnXjwqZqTJWcuZekA2f4r	i-3sd3coveTcEfybUorJpXWf; i-BZDMLaDZjTMLecbbyhYS3t; i-NLBMxEvbLF63U4eqdbsfQX; i-T3zCzvNQPV4UWoYeoSQzvf; i-TRnXjwqZqTJWcuZekA2f4r	i-3sd3coveTcEfybUorJpXWf; i-NLBMxEvbLF63U4eqdbsfQX; i-T3zCzvNQPV4UWoYeoSQzvf; i-TRnXjwqZqTJWcuZekA2f4r	i-BZDMLaDZjTMLecbbyhYS3t		i-3sd3coveTcEfybUorJpXWf; i-BZDMLaDZjTMLecbbyhYS3t; i-NLBMxEvbLF63U4eqdbsfQX; i-T3zCzvNQPV4UWoYeoSQzvf; i-TRnXjwqZqTJWcuZekA2f4r	i-3sd3coveTcEfybUorJpXWf; i-BZDMLaDZjTMLecbbyhYS3t; i-NLBMxEvbLF63U4eqdbsfQX; i-T3zCzvNQPV4UWoYeoSQzvf; i-TRnXjwqZqTJWcuZekA2f4r	True	5	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1974/mot-1974--01552.xml
322	1974	data/1974/mot-1974--01947.xml	True	1.0	1.0	1.0	2	0	0	2	2	0.0	1.0	0.0	i-Af27F1xYCu7PKfDmUgU7Xb; i-TihcZVivd1iNxtjFf2UaF4	i-Af27F1xYCu7PKfDmUgU7Xb; i-TihcZVivd1iNxtjFf2UaF4	i-Af27F1xYCu7PKfDmUgU7Xb; i-TihcZVivd1iNxtjFf2UaF4			i-Af27F1xYCu7PKfDmUgU7Xb; i-TihcZVivd1iNxtjFf2UaF4	i-Af27F1xYCu7PKfDmUgU7Xb; i-TihcZVivd1iNxtjFf2UaF4	True	2	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1974/mot-1974--01947.xml
323	1975	data/1975/mot-1975--00190.xml	False	0.5	0.5	0.5	1	1	1	2	2	0.5	0.5	0.5	i-Af27F1xYCu7PKfDmUgU7Xb; i-TihcZVivd1iNxtjFf2UaF4	i-DuMmQVGSnykDcj8ZwohCuA; i-TihcZVivd1iNxtjFf2UaF4	i-TihcZVivd1iNxtjFf2UaF4	i-DuMmQVGSnykDcj8ZwohCuA	i-Af27F1xYCu7PKfDmUgU7Xb	i-DuMmQVGSnykDcj8ZwohCuA; i-TihcZVivd1iNxtjFf2UaF4	i-DuMmQVGSnykDcj8ZwohCuA; i-TihcZVivd1iNxtjFf2UaF4	True	2	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1975/mot-1975--00190.xml
324	1975	data/1975/mot-1975--01446.xml	True	1.0	1.0	1.0	3	0	0	3	3	0.0	1.0	0.0	i-9FZ4w8Hg49p7i94HbueNCk; i-QD529ywv2NxNf9n1Uh7cuj; i-jfPyBgwNkgJP6agUZAarG	i-9FZ4w8Hg49p7i94HbueNCk; i-QD529ywv2NxNf9n1Uh7cuj; i-jfPyBgwNkgJP6agUZAarG	i-9FZ4w8Hg49p7i94HbueNCk; i-QD529ywv2NxNf9n1Uh7cuj; i-jfPyBgwNkgJP6agUZAarG			i-9FZ4w8Hg49p7i94HbueNCk; i-QD529ywv2NxNf9n1Uh7cuj; i-jfPyBgwNkgJP6agUZAarG	i-QD529ywv2NxNf9n1Uh7cuj; i-jfPyBgwNkgJP6agUZAarG	False	3	0	0		1			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1975/mot-1975--01446.xml
325	1975	data/1975/mot-1975--01730.xml	False	0.5	0.5	0.5	1	1	1	2	2	0.5	0.5	0.5	i-BTQHo9TKPt4psovBo1HK4X; i-RdtwPwmDryD4dZ2sTKd25K	i-BTQHo9TKPt4psovBo1HK4X; i-TPFPkNeAnPLVG6gbmTwyFe	i-BTQHo9TKPt4psovBo1HK4X	i-TPFPkNeAnPLVG6gbmTwyFe	i-RdtwPwmDryD4dZ2sTKd25K	i-BTQHo9TKPt4psovBo1HK4X; i-TPFPkNeAnPLVG6gbmTwyFe	i-BTQHo9TKPt4psovBo1HK4X; i-TPFPkNeAnPLVG6gbmTwyFe	True	2	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/1975/mot-1975--01730.xml
326	197576	data/197576/mot-197576--00169.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-LQTx4BWNjAEb1St9L8qUio	i-LQTx4BWNjAEb1St9L8qUio	i-LQTx4BWNjAEb1St9L8qUio			i-LQTx4BWNjAEb1St9L8qUio	i-LQTx4BWNjAEb1St9L8qUio	True	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/197576/mot-197576--00169.xml
327	197576	data/197576/mot-197576--00172.xml	False	1.0	0.5	0.6666666666666666	1	0	1	2	1	0.5	0.5	0.0	i-E7dNofGGgvG7ZPBxoj8tgD; i-Xzs7rTBPiVT3KgfuoVSczD	i-Xzs7rTBPiVT3KgfuoVSczD	i-Xzs7rTBPiVT3KgfuoVSczD		i-E7dNofGGgvG7ZPBxoj8tgD	i-Xzs7rTBPiVT3KgfuoVSczD	i-Xzs7rTBPiVT3KgfuoVSczD	True	2	1	0		1			https://github.com/swerik-project/riksdagen-motions/blob/main/data/197576/mot-197576--00172.xml
328	197576	data/197576/mot-197576--00669.xml	True	1.0	1.0	1.0	6	0	0	6	6	0.0	1.0	0.0	i-33j82x79hSx7judsWb3pjW; i-9Ar1jXVCdxuLG4j6W3svGu; i-FPpfM5ZVv1R5M45zNkpLUZ; i-N7WL5aLLwEPfYa71gsUxQx; i-PEJ1DBMnG7sGMU8qh8QjnF; i-VqxvDoNrnRUu1E5d5ifxHG	i-33j82x79hSx7judsWb3pjW; i-9Ar1jXVCdxuLG4j6W3svGu; i-FPpfM5ZVv1R5M45zNkpLUZ; i-N7WL5aLLwEPfYa71gsUxQx; i-PEJ1DBMnG7sGMU8qh8QjnF; i-VqxvDoNrnRUu1E5d5ifxHG	i-33j82x79hSx7judsWb3pjW; i-9Ar1jXVCdxuLG4j6W3svGu; i-FPpfM5ZVv1R5M45zNkpLUZ; i-N7WL5aLLwEPfYa71gsUxQx; i-PEJ1DBMnG7sGMU8qh8QjnF; i-VqxvDoNrnRUu1E5d5ifxHG			i-33j82x79hSx7judsWb3pjW; i-9Ar1jXVCdxuLG4j6W3svGu; i-FPpfM5ZVv1R5M45zNkpLUZ; i-N7WL5aLLwEPfYa71gsUxQx; i-PEJ1DBMnG7sGMU8qh8QjnF; i-VqxvDoNrnRUu1E5d5ifxHG	i-33j82x79hSx7judsWb3pjW; i-9Ar1jXVCdxuLG4j6W3svGu; i-N7WL5aLLwEPfYa71gsUxQx; i-PEJ1DBMnG7sGMU8qh8QjnF; i-VqxvDoNrnRUu1E5d5ifxHG	False	6	0	0		1			https://github.com/swerik-project/riksdagen-motions/blob/main/data/197576/mot-197576--00669.xml
329	197677	data/197677/mot-197677--00446.xml	True	1.0	1.0	1.0	4	0	0	4	4	0.0	1.0	0.0	i-6UrnZSyhA8En3ghbWrejVN; i-9C6mLQs4QzU7geZ2uSMUpe; i-GCJVTREcJGRyYmFdeMbNaN; i-XxSUJNBQZpQS5T2Uu3jzYP	i-6UrnZSyhA8En3ghbWrejVN; i-9C6mLQs4QzU7geZ2uSMUpe; i-GCJVTREcJGRyYmFdeMbNaN; i-XxSUJNBQZpQS5T2Uu3jzYP	i-6UrnZSyhA8En3ghbWrejVN; i-9C6mLQs4QzU7geZ2uSMUpe; i-GCJVTREcJGRyYmFdeMbNaN; i-XxSUJNBQZpQS5T2Uu3jzYP			i-6UrnZSyhA8En3ghbWrejVN; i-9C6mLQs4QzU7geZ2uSMUpe; i-GCJVTREcJGRyYmFdeMbNaN; i-XxSUJNBQZpQS5T2Uu3jzYP	i-6UrnZSyhA8En3ghbWrejVN; i-9C6mLQs4QzU7geZ2uSMUpe; i-GCJVTREcJGRyYmFdeMbNaN; i-XxSUJNBQZpQS5T2Uu3jzYP	True	4	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/197677/mot-197677--00446.xml
330	197677	data/197677/mot-197677--00580.xml	True	1.0	1.0	1.0	1	0	0	1	1	0.0	1.0	0.0	i-M5bH1LxYTuWEQR2jm6YTKq	i-M5bH1LxYTuWEQR2jm6YTKq	i-M5bH1LxYTuWEQR2jm6YTKq			i-M5bH1LxYTuWEQR2jm6YTKq	i-M5bH1LxYTuWEQR2jm6YTKq	True	1	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/197677/mot-197677--00580.xml
331	197677	data/197677/mot-197677--01174.xml	True	1.0	1.0	1.0	2	0	0	2	2	0.0	1.0	0.0	i-Gcjbk3nJyjWXPaa2dm3MFR; i-UTp2h4U19YnGkWT1oeLekG	i-Gcjbk3nJyjWXPaa2dm3MFR; i-UTp2h4U19YnGkWT1oeLekG	i-Gcjbk3nJyjWXPaa2dm3MFR; i-UTp2h4U19YnGkWT1oeLekG			i-Gcjbk3nJyjWXPaa2dm3MFR; i-UTp2h4U19YnGkWT1oeLekG	i-Gcjbk3nJyjWXPaa2dm3MFR; i-UTp2h4U19YnGkWT1oeLekG	True	3	1	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/197677/mot-197677--01174.xml
332	197778	data/197778/mot-197778--01194.xml	False	0.9166666666666666	1.0	0.9565217391304348	11	1	0	11	12	0.0	1.0	0.08333333333333333	i-23owrgiLSgQRynhwKe5Tja; i-75iw9fVLnLtbGpLEsLFMc2; i-7gSKVFq5GsgutoVdRQPtCt; i-BAQZQCwvaeCDiXjeD54AnV; i-BDUhpvcffbkaomdPDBeK8T; i-BZDMLaDZjTMLecbbyhYS3t; i-GCJVTREcJGRyYmFdeMbNaN; i-Lkg3MQXCDMYPsbxniPuAxt; i-RvSFfZMiX66J8kUq7BXdHW; i-SQty3xFzeq6gqZzUtKRbW9; i-TRnXjwqZqTJWcuZekA2f4r	i-23owrgiLSgQRynhwKe5Tja; i-75iw9fVLnLtbGpLEsLFMc2; i-7gSKVFq5GsgutoVdRQPtCt; i-BAQZQCwvaeCDiXjeD54AnV; i-BDUhpvcffbkaomdPDBeK8T; i-BZDMLaDZjTMLecbbyhYS3t; i-EMrT8Jq3dLhMVxxy5ibzUJ; i-GCJVTREcJGRyYmFdeMbNaN; i-Lkg3MQXCDMYPsbxniPuAxt; i-RvSFfZMiX66J8kUq7BXdHW; i-SQty3xFzeq6gqZzUtKRbW9; i-TRnXjwqZqTJWcuZekA2f4r	i-23owrgiLSgQRynhwKe5Tja; i-75iw9fVLnLtbGpLEsLFMc2; i-7gSKVFq5GsgutoVdRQPtCt; i-BAQZQCwvaeCDiXjeD54AnV; i-BDUhpvcffbkaomdPDBeK8T; i-BZDMLaDZjTMLecbbyhYS3t; i-GCJVTREcJGRyYmFdeMbNaN; i-Lkg3MQXCDMYPsbxniPuAxt; i-RvSFfZMiX66J8kUq7BXdHW; i-SQty3xFzeq6gqZzUtKRbW9; i-TRnXjwqZqTJWcuZekA2f4r	i-EMrT8Jq3dLhMVxxy5ibzUJ		i-23owrgiLSgQRynhwKe5Tja; i-75iw9fVLnLtbGpLEsLFMc2; i-7gSKVFq5GsgutoVdRQPtCt; i-BAQZQCwvaeCDiXjeD54AnV; i-BDUhpvcffbkaomdPDBeK8T; i-BZDMLaDZjTMLecbbyhYS3t; i-EMrT8Jq3dLhMVxxy5ibzUJ; i-GCJVTREcJGRyYmFdeMbNaN; i-Lkg3MQXCDMYPsbxniPuAxt; i-RvSFfZMiX66J8kUq7BXdHW; i-SQty3xFzeq6gqZzUtKRbW9; i-TRnXjwqZqTJWcuZekA2f4r	i-23owrgiLSgQRynhwKe5Tja; i-75iw9fVLnLtbGpLEsLFMc2; i-7gSKVFq5GsgutoVdRQPtCt; i-BAQZQCwvaeCDiXjeD54AnV; i-BDUhpvcffbkaomdPDBeK8T; i-BZDMLaDZjTMLecbbyhYS3t; i-EMrT8Jq3dLhMVxxy5ibzUJ; i-GCJVTREcJGRyYmFdeMbNaN; i-Lkg3MQXCDMYPsbxniPuAxt; i-RvSFfZMiX66J8kUq7BXdHW; i-SQty3xFzeq6gqZzUtKRbW9; i-TRnXjwqZqTJWcuZekA2f4r	True	12	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/197778/mot-197778--01194.xml
333	197778	data/197778/mot-197778--01674.xml	True	1.0	1.0	1.0	2	0	0	2	2	0.0	1.0	0.0	i-RtRinU34czWQjxgzEgDUNH; i-YUKjmPPD3LmjeCPdQWkuEh	i-RtRinU34czWQjxgzEgDUNH; i-YUKjmPPD3LmjeCPdQWkuEh	i-RtRinU34czWQjxgzEgDUNH; i-YUKjmPPD3LmjeCPdQWkuEh			i-RtRinU34czWQjxgzEgDUNH; i-YUKjmPPD3LmjeCPdQWkuEh	i-RtRinU34czWQjxgzEgDUNH; i-YUKjmPPD3LmjeCPdQWkuEh	True	2	0	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/197778/mot-197778--01674.xml
334	197778	data/197778/mot-197778--01680.xml	False	1.0	0.8333333333333334	0.9090909090909091	5	0	1	6	5	0.16666666666666666	0.8333333333333334	0.0	i-2vSoREUgDMM9du3oZhTyJR; i-FhdnsbdSgKWks7yKVAW7kg; i-Lb6TJhMAdirNrTer6HSGyJ; i-QQjz7bn6czWU6491kCicK9; i-SQtu6e17zrLCR9EnUwqy7A; i-V193Sbzem4fs1MBp32cuww	i-2vSoREUgDMM9du3oZhTyJR; i-FhdnsbdSgKWks7yKVAW7kg; i-Lb6TJhMAdirNrTer6HSGyJ; i-QQjz7bn6czWU6491kCicK9; i-V193Sbzem4fs1MBp32cuww	i-2vSoREUgDMM9du3oZhTyJR; i-FhdnsbdSgKWks7yKVAW7kg; i-Lb6TJhMAdirNrTer6HSGyJ; i-QQjz7bn6czWU6491kCicK9; i-V193Sbzem4fs1MBp32cuww		i-SQtu6e17zrLCR9EnUwqy7A	i-2vSoREUgDMM9du3oZhTyJR; i-FhdnsbdSgKWks7yKVAW7kg; i-Lb6TJhMAdirNrTer6HSGyJ; i-QQjz7bn6czWU6491kCicK9; i-V193Sbzem4fs1MBp32cuww	i-2vSoREUgDMM9du3oZhTyJR; i-FhdnsbdSgKWks7yKVAW7kg; i-Lb6TJhMAdirNrTer6HSGyJ; i-QQjz7bn6czWU6491kCicK9; i-V193Sbzem4fs1MBp32cuww	True	6	1	0		1			https://github.com/swerik-project/riksdagen-motions/blob/main/data/197778/mot-197778--01680.xml
335	197879	data/197879/mot-197879--00184.xml	False	1.0	0.9	0.9473684210526315	9	0	1	10	9	0.1	0.9	0.0	i-3fAnC8TbAVjy9BhJnxfPUh; i-5WchbRYCVdXodSthFK381D; i-91SAXsUbmLaUj8YfQKHZ1n; i-BkQoi6KA1EKK9EEJhT16Cz; i-DYxXbC2LXzL11J2rHdExZh; i-EaiobhkKSCFjVoGi3uyvzx; i-F6Qp4bx3aMVLN2vuCyMK7D; i-GLHYq1jMQHCT1zXejYWV8x; i-RxkptNoJYi3BWpTneSNTUn; i-XHKe7WYPsP3rxDit2742Tq	i-3fAnC8TbAVjy9BhJnxfPUh; i-91SAXsUbmLaUj8YfQKHZ1n; i-BkQoi6KA1EKK9EEJhT16Cz; i-DYxXbC2LXzL11J2rHdExZh; i-EaiobhkKSCFjVoGi3uyvzx; i-F6Qp4bx3aMVLN2vuCyMK7D; i-GLHYq1jMQHCT1zXejYWV8x; i-RxkptNoJYi3BWpTneSNTUn; i-XHKe7WYPsP3rxDit2742Tq	i-3fAnC8TbAVjy9BhJnxfPUh; i-91SAXsUbmLaUj8YfQKHZ1n; i-BkQoi6KA1EKK9EEJhT16Cz; i-DYxXbC2LXzL11J2rHdExZh; i-EaiobhkKSCFjVoGi3uyvzx; i-F6Qp4bx3aMVLN2vuCyMK7D; i-GLHYq1jMQHCT1zXejYWV8x; i-RxkptNoJYi3BWpTneSNTUn; i-XHKe7WYPsP3rxDit2742Tq		i-5WchbRYCVdXodSthFK381D	i-3fAnC8TbAVjy9BhJnxfPUh; i-91SAXsUbmLaUj8YfQKHZ1n; i-BkQoi6KA1EKK9EEJhT16Cz; i-DYxXbC2LXzL11J2rHdExZh; i-EaiobhkKSCFjVoGi3uyvzx; i-F6Qp4bx3aMVLN2vuCyMK7D; i-GLHYq1jMQHCT1zXejYWV8x; i-RxkptNoJYi3BWpTneSNTUn; i-XHKe7WYPsP3rxDit2742Tq	i-3fAnC8TbAVjy9BhJnxfPUh; i-5WchbRYCVdXodSthFK381D; i-91SAXsUbmLaUj8YfQKHZ1n; i-BkQoi6KA1EKK9EEJhT16Cz; i-DYxXbC2LXzL11J2rHdExZh; i-EaiobhkKSCFjVoGi3uyvzx; i-F6Qp4bx3aMVLN2vuCyMK7D; i-GLHYq1jMQHCT1zXejYWV8x; i-RxkptNoJYi3BWpTneSNTUn; i-XHKe7WYPsP3rxDit2742Tq	False	10	1	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/197879/mot-197879--00184.xml
336	197879	data/197879/mot-197879--01098.xml	False	1.0	0.75	0.8571428571428571	3	0	1	4	3	0.25	0.75	0.0	i-5YySnUaCpS54wJxVp1X9Q4; i-95F4sSt2W2tyXAwECzMBoc; i-F1RwJxotHWwBitEw9rLdhZ; i-NnpKv1jQ35nEzhxytcGTFh	i-5YySnUaCpS54wJxVp1X9Q4; i-95F4sSt2W2tyXAwECzMBoc; i-F1RwJxotHWwBitEw9rLdhZ	i-5YySnUaCpS54wJxVp1X9Q4; i-95F4sSt2W2tyXAwECzMBoc; i-F1RwJxotHWwBitEw9rLdhZ		i-NnpKv1jQ35nEzhxytcGTFh	i-5YySnUaCpS54wJxVp1X9Q4; i-95F4sSt2W2tyXAwECzMBoc; i-F1RwJxotHWwBitEw9rLdhZ	i-5YySnUaCpS54wJxVp1X9Q4; i-95F4sSt2W2tyXAwECzMBoc; i-F1RwJxotHWwBitEw9rLdhZ; i-NnpKv1jQ35nEzhxytcGTFh	False	4	1	0		0			https://github.com/swerik-project/riksdagen-motions/blob/main/data/197879/mot-197879--01098.xml
