motion	parliament_year	chamber	annotation	most_probable_line	lev	wer	cer
data/1935/mot-1935--ak--00090.xml	1935	ak	rande 22 vt för samtliga ämnen, därav 12 vt för enbart de främmande	 rande 22 vt för samtliga ämnen, därav 12 vt för enbart de främmande	0	0.0	0.0
data/1935/mot-1935--ak--00090.xml	1935	ak	senare fallet 1,680 kronor. För högsta ringen kunna de givetvis beräknas	 senare fallet 1,680 kronor. För högsta ringen kunna de givetvis beräknas	0	0.0	0.0
data/1935/mot-1935--ak--00090.xml	1935	ak	undervisning i ämnet, understiger 31.	 undervisning i ämnet, understiger 31.	0	0.0	0.0
data/1935/mot-1935--ak--00569.xml	1935	ak	årets riksdag närmare utvecklas, hava förväntningarna dock icke helt in-	 årets riksdag närmare utvecklas, hava förväntningarna dock icke helt in-	0	0.0	0.0
data/1935/mot-1935--ak--00569.xml	1935	ak	undervisningen avsedda lokaler därefter komma till stånd vid ett betydande	 undervisningen avsedda lokaler därefter komma till stånd vid ett betydande	0	0.0	0.0
data/1935/mot-1935--ak--00569.xml	1935	ak	Emellertid har det i en mängd fall ansetts ändamålsenligare all låta skol-	 Emellertid har det i en mängd fall ansetts ändamålsenligare att låta skol-	2	0.0833333358168602	0.02702702702702703
data/1935/mot-1935--ak--00601.xml	1935	ak	foderavsättningen av 300 000 ton spannmål kan genomföras, vilket statsrådet	 foderavsättningen av 300 000 ton spannmål kan genomföras, vilket statsrådet	0	0.0	0.0
data/1935/mot-1935--ak--00601.xml	1935	ak	och det nya bolaget, som föreslås, heter det nämligen i paragraf 1, första	 och det nya bolaget, som föreslås, heter det nämligen i paragraf 1, första	0	0.0	0.0
data/1935/mot-1935--ak--00601.xml	1935	ak	vissa slag av fodermjöl från 6 till 8 öre. 1933 års riksdag beslutade både	 vissa slag av fodermjöl från 6 till 8 öre. 1933 års riksdag beslutade både	0	0.0	0.0
data/1935/mot-1935--fk--00031.xml	1935	fk	dåniga utlåtande den 31 augusti 1928 över särskilda kommitterades betänkande	 dåniga utlåtande den 31 augusti 1928 över särskilda kommitterades betänkande	0	0.0	0.0
data/1935/mot-1935--fk--00031.xml	1935	fk	den de hade medan de voro i aktiv tjänst. Detta förhållande synes i dessa	 den de hade medan de voro i aktiv tjänst. Detta förhållande synes i dessa	0	0.0	0.0
data/1935/mot-1935--fk--00031.xml	1935	fk	Några ändrade förhållanden ha sedan dess icke iträffat, som göra det troligt,	Några ändrade förhållanden ha sedan dess icke inträffat, som göra det troligt,	1	0.0833333358168602	0.012987012987012988
data/1935/mot-1935--fk--00187.xml	1935	fk	skrifterna i gällande lag om utrotande av berberis och att beivra överträ-	 skrifterna i gällande lag om utrotande av berberis och att beivra överträ-	0	0.0	0.0
data/1935/mot-1935--fk--00187.xml	1935	fk	ningsarbetet i mycket betydande omfattning. Det är uppenbart att de komma	 ningsarbetet i mycket betydande omfattning. Det är uppenbart att de komma	0	0.0	0.0
data/1935/mot-1935--fk--00187.xml	1935	fk	Stockholm den 23 januari 1935.	 Stockholm den 23 januari 1935.	0	0.0	0.0
data/1935/mot-1935--fk--00262.xml	1935	fk	äga tillämpning inom Värmlands län.	"äga tillämpning inom ""Värmlands län."	1	0.20000000298023224	0.02857142857142857
data/1935/mot-1935--fk--00262.xml	1935	fk	Stockholm den 23 januari 1935.	 Stockholm den 23 januari 1935.	0	0.0	0.0
data/1935/mot-1935--fk--00262.xml	1935	fk	K. W. Bodin.	 KE. W. Bodin	2	0.6666666865348816	0.16666666666666666
data/1936/mot-1936--ak--00339.xml	1936	ak	grenadjärregementet nr 68 Theodor Sixt, före antagandet i krigstjänst be-	 grenadjärregementet nr 68 Theodor Sixt, före antagandet i krigstjänst be-	0	0.0	0.0
data/1936/mot-1936--ak--00339.xml	1936	ak	dagar.	 dagar.	0	0.0	0.0
data/1936/mot-1936--ak--00339.xml	1936	ak	garna härför. Riksdagen har i åtskilliga fall tidigare beviljat understöd till	 garna härför. Riksdagen har i åtskilliga fall tidigare beviljat understöd till	0	0.0	0.0
data/1936/mot-1936--ak--00750.xml	1936	ak	Grundbeloppet upptages - - - fullt krontal, bortfallet.	 Grundbeloppet upptages — — — fullt krontal, bortfallet.	3	0.375	0.05454545454545454
data/1936/mot-1936--ak--00750.xml	1936	ak	Stockholm den 20 april 1936.	 Stockholm den 20 april 1936.	0	0.0	0.0
data/1936/mot-1936--ak--00750.xml	1936	ak	Albin Ström. Aug. Spångberg.	 Albin Ström. Aug. Spångberg.	0	0.0	0.0
data/1936/mot-1936--ak--00756.xml	1936	ak	I. Bränsle, lyse, vatten och renhållning.	 I. Bränsle, lyse, vatten och renhållning.	0	0.0	0.0
data/1936/mot-1936--ak--00756.xml	1936	ak	ningen till 10,000 kronor samt vart och ett av truppförbanden med belopp motsva-	 ningen till 10,000 kronor samt vart och ett av truppförbanden med belopp motsva-	0	0.0	0.0
data/1936/mot-1936--ak--00756.xml	1936	ak	Med hänsyn till föreslagen personalökning erfordras kronor 1,900	 Med hänsyn till föreslagen personalökning erfordras. .......sses	13	0.4285714328289032	0.203125
data/1936/mot-1936--fk--00138.xml	1936	fk	heten av den föreslagna anordningen. Enligt de för centralförbundets före-	 heten av den föreslagna anordningen. Enligt de för centralförbundets före-	0	0.0	0.0
data/1936/mot-1936--fk--00138.xml	1936	fk	grunderna är anordnandet av de vanliga statsunderstödda nykterhetsföreläs-	 grunderna är anordnandet av de vanliga statsunderstödda nykterhetsföreläs-	0	0.0	0.0
data/1936/mot-1936--fk--00138.xml	1936	fk	reslagna nya anordningen skulle detta bliva i hög grad försvårat.	 reslagna nya anordningen skulle detta bliva i hög grad försvårat.	0	0.0	0.0
data/1936/mot-1936--fk--00230.xml	1936	fk	gamla Österrike och Polen plägade skicka regeringsombud till esperantokon-	 gamla Österrike och Polen plägade skicka regeringsombud till esperantokon-	0	0.0	0.0
data/1936/mot-1936--fk--00230.xml	1936	fk	privilegierade europeiska språken voro en börda för Asien. I Japan ha	 privilegierade europeiska språken voro en börda för Asien. I Japan ha	0	0.0	0.0
data/1936/mot-1936--fk--00230.xml	1936	fk	tanalde för esperanto är ovan återgivet. Andra tecken skildras i 1926 års	 talande för esperanto är ovan återgivet. Andra tecken skildras i 1926 års	2	0.0833333358168602	0.0273972602739726
data/1936/mot-1936--fk--00321.xml	1936	fk	nas såsom en sådan. Dels är den ojämförligt mycket sämre avlönad, än vad	 nas såsom en sådan. Dels är den ojämförligt mycket sämre avlönad, än vad	0	0.0	0.0
data/1936/mot-1936--fk--00321.xml	1936	fk	egen läkare vid våra sjukhus. Utbildningsplatser för läkare äro kort sagt	 egen läkare vid våra sjukhus. Utbildningsplatser för läkare äro kort sagt	0	0.0	0.0
data/1936/mot-1936--fk--00321.xml	1936	fk	ett livsvillkor för att svensk sjukgymnastik skall kunna hävda sin ställning	 ett livsvillkor för att svensk sjukgymnastik skall kunna hävda sin ställning	0	0.0	0.0
data/1937/mot-1937--ak--00013.xml	1937	ak	torde ernåtts i värdesättningen mellan de sistnämnda och de som annan fa-	 torde ernåtts i värdesättningen mellan de sistnämnda och de som annan fa-	0	0.0	0.0
data/1937/mot-1937--ak--00013.xml	1937	ak	stighet taxerade rena bostadslägenheterna. Ett dylikt förfaringssätt står dock	 stighet taxerade rena bostadslägenheterna. Ett dylikt förfaringssätt står dock	0	0.0	0.0
data/1937/mot-1937--ak--00013.xml	1937	ak	de tillägg, som gälla för småbruk och öka deras skatte-	 de tillägg, som gälla för småbruk och öka deras skatte-	0	0.0	0.0
data/1937/mot-1937--ak--00383.xml	1937	ak	rådande högkonjunkturen kommer sålunda med säkerhet att följas av en låg-	 rådande högkonjunkturen kommer sålunda med säkerhet att följas av en låg-	0	0.0	0.0
data/1937/mot-1937--ak--00383.xml	1937	ak	följande del av hans yttrande att återgivas:	 följande del av hans yttrande att återgivas:	0	0.0	0.0
data/1937/mot-1937--ak--00383.xml	1937	ak	intagna genomgående synes förutsätta, att statsmakterna kunna påverka kon-	 intagna genomgående synes förutsätta, att statsmakterna kunna påverka kon-	0	0.0	0.0
data/1937/mot-1937--ak--00401.xml	1937	ak	bekväma sig att ingå äktenskap och kanhända - bidraga till släktets uppe-	 bekväma sig att ingå äktenskap och kanhända — bidraga till släktets uppe-	1	0.0833333358168602	0.0136986301369863
data/1937/mot-1937--ak--00401.xml	1937	ak	Häri ligger enligt min mening den största faran för en låneverksamhet	 Häri ligger enligt min mening den största faran för en låneverksamhet	0	0.0	0.0
data/1937/mot-1937--ak--00401.xml	1937	ak	upphällningen hos vårt folk, kommer härigenom ytterligare att undergrävas	 upphällningen hos vårt folk, kommer härigenom ytterligare att undergrävas	0	0.0	0.0
data/1937/mot-1937--fk--00038.xml	1937	fk	ler, byråchefen K. D. Dickman, vissa lärare vid allmänna läroverk m. fl.	 ler, byråchefen K. D. Dickman, vissa lärare vid allmänna läroverk m. fl.	0	0.0	0.0
data/1937/mot-1937--fk--00038.xml	1937	fk	författningsenligt tillkommande pension uppbära en årlig	 författningsenligt tillkommande pension uppbära en årlig	0	0.0	0.0
data/1937/mot-1937--fk--00038.xml	1937	fk	i enlighet med statskontorets ovan omförmälda utlåtande.	 i enlighet med statskontorets ovan omförmälda utlåtande.	0	0.0	0.0
data/1937/mot-1937--fk--00040.xml	1937	fk	förlivas med rättsmedvetandet. Danmark har härutinnan kommit längre än	 förlivas med rättsmedvetandet. Danmark har härutinnan kommit längre än	0	0.0	0.0
data/1937/mot-1937--fk--00040.xml	1937	fk	fornåldriga och urtidsmärtka bland växtligheten på marken och en djupt rotad	 tornåldriga och urtidsmärkta bland växtligheten på marken och en djupt rotad	3	0.1818181872367859	0.039473684210526314
data/1937/mot-1937--fk--00040.xml	1937	fk	I »Sveriges natur« lämnades för ett par år sedan en träffande skildring av	 I »Sveriges natur» lämnades för ett par år sedan en träffande skildring av	1	0.07692307978868484	0.013513513513513514
data/1938/mot-1938--ak--00093.xml	1938	ak	i den alltjämt ökade åldern av graverade sjökorts plåtar. Av de nuvaran-	 i den alltjämt ökade åldern av graverade sjökorts plåtar. Av de nuvaran-	0	0.0	0.0
data/1938/mot-1938--ak--00093.xml	1938	ak	aktigt kunna behärska ifrågavarande arbete.	 aktigt kunna behärska ifrågavarande arbete.	0	0.0	0.0
data/1938/mot-1938--ak--00093.xml	1938	ak	tjänstetid i gravörbefattning vid verket av 23 år. Denne gravör har, med	 tjänstetid i gravörbefattning vid verket av 23 år. Denne gravör har, med	0	0.0	0.0
data/1938/mot-1938--ak--00136.xml	1938	ak	som för närmaste år skulle hålla sig inom en kostnadsram av högst 100,000	 som för närmaste år skulle hålla sig inom en kostnadsram av högst 100,000	0	0.0	0.0
data/1938/mot-1938--ak--00136.xml	1938	ak	Jämföres nyssnämnda merkostnad med kostnaden för den nu genomför-	 Jämföres nyssnämnda merkostnad med kostnaden för den nu genomför-	0	0.0	0.0
data/1938/mot-1938--ak--00136.xml	1938	ak	da löneregleringen, kan det knappast förnekas, att den här ifrågasatta för-	 da löneregleringen, kan det knappast förnekas, att den här ifrågasatta för-	0	0.0	0.0
data/1938/mot-1938--ak--00441.xml	1938	ak	Stockholm den 6 april 1938.	 Stockholm den 6 april 1938.	0	0.0	0.0
data/1938/mot-1938--ak--00441.xml	1938	ak	Anders Andersson, Falkenberg. Olof Andersson, Malmö. Walter Sundström.	olm den 6 april 1938. Anders Andersson Olof Andersson Walter Sundström 	38	0.9090909361839294	0.5428571428571428
data/1938/mot-1938--ak--00441.xml	1938	ak	Sven Lundberg. Gust. Svedman. Oscar Dahlbäck.	 Sven Lundberg Gust Svedman Oscar Dahlbäck Con	7	0.7142857313156128	0.15555555555555556
data/1938/mot-1938--fk--00064.xml	1938	fk	över 21 år. Icke heller dylika restriktiva bestämmelser lämpa sig emellertid	 över 21 år. Icke heller dylika restriktiva bestämmelser lämpa sig emellertid	0	0.0	0.0
data/1938/mot-1938--fk--00064.xml	1938	fk	rådande vid epileptikeranstalterna, i det att det icke finnes någon bestäm-	 rådande vid epileptikeranstalterna, i det att det icke finnes någon bestäm-	0	0.0	0.0
data/1938/mot-1938--fk--00064.xml	1938	fk	fallandesjuka, och vid epileptikeranstalter, att bestämmelserna	 fallandesjuka, och vid epileptikeranstalter, att bestämmelserna	0	0.0	0.0
data/1938/mot-1938--fk--00234.xml	1938	fk	Om således jordägarens rättsanspråk till okända malmfyndigheter är så-	 Om således jordägarens rättsanspråk till okända malmfyndigheter är så-	0	0.0	0.0
data/1938/mot-1938--fk--00234.xml	1938	fk	Lundeberg och riksmarskalken Reuterswärd. Så långt äro vi således nu	 Lundeberg och riksmarskalken Reuterswärd. Så långt äro vi således nu	0	0.0	0.0
data/1938/mot-1938--fk--00234.xml	1938	fk	sig på sin nattsida. Det påminner om konung Ane den gamles ändalykt. Han	 sig på sin nattsida. Det påminner om konung Ane den gamles ändalykt. Han	0	0.0	0.0
data/1938/mot-1938--fk--00278.xml	1938	fk	styrelsens befogenheter i granskningsärenden äro mindre lyckligt funna	 styrelsens befogenheter i granskningsärenden äro mindre lyckligt funna	0	0.0	0.0
data/1938/mot-1938--fk--00278.xml	1938	fk	3. Den majoritetställning, som enligt förslaget skulle intagas av nämn-	 3. Den majoritetställning, som enligt förslaget skulle intagas av nämn-	0	0.0	0.0
data/1938/mot-1938--fk--00278.xml	1938	fk	I fråga om de högre skolorna.	 I fråga om de högre skolorna.	0	0.0	0.0
data/1939/mot-1939--ak--00370.xml	1939	ak	Nr 370.	 Nr 370.	0	0.0	0.0
data/1939/mot-1939--ak--00370.xml	1939	ak	angående reglering av den årliga lästiden vid folksko-	 angående reglering av den årliga lästiden vid folksko-	0	0.0	0.0
data/1939/mot-1939--ak--00370.xml	1939	ak	Stockholm den 15 mars 1939.	 Stockholm den 15 mars 1939.	0	0.0	0.0
data/1939/mot-1939--ak--00421.xml	1939	ak	angående anslag till avlöningar vid de allmänna läro-	 angående anslag till avlöningar vid de allmänna läro-	0	0.0	0.0
data/1939/mot-1939--ak--00421.xml	1939	ak	(Lika lydande med motion i Första kammaren nr 264.)	 (Lika lydande med motion i Första kammaren nr 264.)	0	0.0	0.0
data/1939/mot-1939--ak--00421.xml	1939	ak	Ernst Åqvist.	. Ernst Åqvist	3	0.6666666865348816	0.23076923076923078
data/1939/mot-1939--fk--00065.xml	1939	fk	beträffande frivillig luftvärnsutbildning. Alla hinder för arbetarnas delta-	 beträffande frivillig luftvärnsutbildning. Alla hinder för arbetarnas delta-	0	0.0	0.0
data/1939/mot-1939--fk--00065.xml	1939	fk	Slutligen vill jag framhålla betydelsen av, att medel ställas till förfogande	 Slutligen vill jag framhålla betydelsen av, att medel ställas till förfogande	0	0.0	0.0
data/1939/mot-1939--fk--00065.xml	1939	fk	Sven Linderot.	 Sven Linderot.	0	0.0	0.0
data/1939/mot-1939--fk--00304.xml	1939	fk	chefen, att olägenheten att hushållningssällskapen och egnahemsnämndernas	 chefen, att olägenheten att hushållningssällskapen och egnahemsnämndernas	0	0.0	0.0
data/1939/mot-1939--fk--00304.xml	1939	fk	hemkonsulent och att hos många nämnder dylika sannolikt ej heller krä-	hemskonsulent och att hos många nämnder dylika sannolikt ej heller krä-	1	0.09090909361839294	0.014285714285714285
data/1939/mot-1939--fk--00304.xml	1939	fk	sonalen. Det kommer säkert att förekomma såväl slitningar både i fråga om	 sonalen. Det kommer säkert att förekomma såväl slitningar både i fråga om	0	0.0	0.0
data/1939/mot-1939--fk--00341.xml	1939	fk	I anledning av Kungl. Maj:ts proposition nr 282 om ändring av 1921 års	 I anledning av Kungl. Maj:ts proposition nr 282 om ändring av 1921 års	0	0.0	0.0
data/1939/mot-1939--fk--00341.xml	1939	fk	Befästningsåtgärderna uppges vara nödvändiga för försvar av Åland och	 Befästningsåtgärderna uppges vara nödvändiga för försvar av Åland och	0	0.0	0.0
data/1939/mot-1939--fk--00341.xml	1939	fk	konvention och att likaledes avspärrningen av huvudvägen till Bottenhavet	 konvention och att likaledes avspärrningen av huvudvägen till Bottenhavet	0	0.0	0.0
data/1939/mot-1939-urtima-ak--00009.xml	1939	ak	Slutligen anse vi icke opåkallat erinra därom, att marinchefens här åter-	 Slutligen anse vi icke opåkallat erinra därom, att marinchefens här åter-	0	0.0	0.0
data/1939/mot-1939-urtima-ak--00009.xml	1939	ak	mindre typ.	 mindre typ.	0	0.0	0.0
data/1939/mot-1939-urtima-ak--00009.xml	1939	ak	måtte besluta.	 måtte besluta 	1	0.5	0.07142857142857142
data/1940/mot-1940--ak--00045.xml	1940	ak	att riksdagen ville för budgetåret 1940/41 anvisa ett belopp	 att riksdagen ville för budgetåret 1940/41 anvisa ett belopp	0	0.0	0.0
data/1940/mot-1940--ak--00045.xml	1940	ak	Stockholm den 20 januari 1940.	 Stockholm den 20 januari 1940.	0	0.0	0.0
data/1940/mot-1940--ak--00045.xml	1940	ak	Oscar Osberg.	. Oscar Osberg	3	0.6666666865348816	0.23076923076923078
data/1940/mot-1940--ak--00166.xml	1940	ak	tionsmästarna av klass 7 uppflyttas från nuvarande 7:e till	 tionsmästarna av klass 7 uppflyttas från nuvarande 7:e till	0	0.0	0.0
data/1940/mot-1940--ak--00166.xml	1940	ak	Gustaf Arnemark. Ernst V. Staxäng.	 Gustaf Arnemark Ernst V Staxäng I 	4	0.6666666865348816	0.11764705882352941
data/1940/mot-1940--ak--00166.xml	1940	ak	Kerstin Hesselgren. Olivia Nordgren.	 Kerstin Hesselgren. Olivia Nordgren.	0	0.0	0.0
data/1940/mot-1940--fk--00053.xml	1940	fk	anförde utskottet, att vid landstingsmannaval i viss mån andra synpunkter	 anförde utskottet, att vid landstingsmannaval i viss mån andra synpunkter	0	0.0	0.0
data/1940/mot-1940--fk--00053.xml	1940	fk	yrkande, som bifölls av båda kamrarna.	 yrkande, som bifölls av båda kamrarna.	0	0.0	0.0
data/1940/mot-1940--fk--00053.xml	1940	fk	pekat, vissa andra synpunkter göra sig gällande vid landstingsmannaval än	 pekat, vissa andra synpunkter göra sig gällande vid landstingsmannaval än	0	0.0	0.0
data/1940/mot-1940--fk--00099.xml	1940	fk	nom en ökad användning av förslagsanslag. Konstitutionsutskottets rätts-	 nom en ökad användning av förslagsanslag. Konstitutionsutskottets rätts-	0	0.0	0.0
